property_id,city,locality,property_type,area,price,bedrooms,bathrooms,listing_date,latitude,longitude,price_per_sqft,url_hash
0b0821c7-9a8e-4edd-9a06-a619ec5ac237,Karachi,Clifton,house,3966.76,89620400.67,5,3,2024-01-06,25.04091419722427,67.18631774130473,22592.85,33afb1147e59
41c73cc6-bcd8-4661-9f7f-ae5aa3cef58c,Lahore,Johar Town,plot,3197.15,48170594.71,,,2025-05-07,31.527796483628336,74.47596316839524,15066.73,ad6590e31c46
3522154c-b2ad-4811-8818-40de291a3fcf,Islamabad,PWD Housing Society,plot,3051.84,37459949.87,,,2024-11-08,33.522868432829476,72.88219809729792,12274.55,9bd67684376b
a7aacb50-5863-4f2d-b309-13c6b74a46d6,Karachi,Clifton,house,2969.02,74883421.77,3,4,2025-12-19,24.933328702142504,67.16223844868885,25221.6,b8b7bc7e9f5e
42624f5d-3d73-4a60-b4f7-cc1ae6a5a960,Islamabad,G-10,apartment,1548.71,27874180.03,3,3,2023-11-09,33.695482775062096,72.85480933565714,17998.32,8329e0a6ebc8
a73b6bf1-95de-4959-b681-57d599d8cdc3,Karachi,North Nazimabad,house,2297.29,29804601.1,5,4,2026-02-13,24.697126337417156,66.91888312100721,12973.81,c5e18b022d90
26c48a12-e268-4ebb-849f-f560b144e928,Islamabad,PWD Housing Society,apartment,870.58,13040819.58,1,2,2023-11-18,33.794694415520496,73.03956207476584,14979.46,c9e27c0f71b8
22cd1f01-014c-4d32-8748-cd56c461ca95,Lahore,Paragon City,house,1527.85,25074598.02,3,1,2025-07-08,31.709091732961767,74.35152296296694,16411.69,ae6bc44a0338
929dc101-c934-4fc8-9a9a-1363f6bf1811,Lahore,Model Town,apartment,1575.68,35020999.51,3,3,2026-02-21,31.378254321547463,74.53289361837919,22225.96,6ef5e0f9d40b
ab96bd40-214d-4faf-a6e8-093477b90127,Lahore,Valencia Town,plot,2576.93,34283478.44,,,2024-11-08,31.65812430453378,74.37123195424734,13304.0,8e61acd408b6
232b8a11-8f8e-4b06-9f82-2a363eda1500,Karachi,Gulistan-e-Jauhar,house,3592.54,38920527.81,5,5,2024-03-10,24.932806861681815,66.98142658510378,10833.71,f7a0a21c49ad
0f0b5ce6-b48d-4395-b1f2-5554feac0bdf,Karachi,Federal B Area,house,3514.12,37306256.28,4,3,2025-07-22,24.739851707083698,66.91542232006526,10616.1,441380475333
83e63c1d-256f-4224-b688-6e8af94ebfd9,Lahore,Gulberg,apartment,1052.41,30070191.93,4,3,2023-07-05,31.663750731033332,74.26478231381694,28572.7,9f4b165d9f88
3c19f9b2-8ef3-4cd9-8414-dc548005f6df,Karachi,Clifton,house,2935.32,65090343.04,5,2,2025-12-27,24.88329340497433,67.12065148974298,22174.87,420e71daf07b
ffec1bf3-35c3-43b8-a5c9-7380d588a69c,Lahore,Valencia Town,house,3877.95,56783300.02,7,3,2025-04-12,31.643511070711032,74.46266344588588,14642.61,b07f251c9257
e829af52-b3cc-4b1d-be1c-382659219c2e,Islamabad,F-11,plot,1763.65,45752613.74,,,2023-10-30,33.64435385762492,73.13131444030273,25942.0,4ec44c5c0451
08b8d60b-86b9-45db-a8fd-702f79ac2a8a,Lahore,Cantt,apartment,1116.28,25445464.15,2,1,2024-04-01,31.569693614426516,74.34734686098905,22794.88,6059de3dddde
e5a00dc2-c523-4fcd-869a-41bc18cba219,Lahore,Askari 10,house,4297.31,85633319.44,4,6,2025-06-22,31.70925204901185,74.16310889961312,19927.19,d71d71d64df8
1403cedb-8f98-4e3a-89b5-73dd22692b23,Lahore,Iqbal Town,apartment,968.57,11600826.01,4,2,2024-06-16,31.34373047776468,74.53022863470562,11977.27,c16dbf48ec28
dfe1d3d9-d06a-4bae-b575-96b0b747ed19,Lahore,Paragon City,commercial,3255.19,51837801.54,,,2026-02-21,31.686701123737162,74.17389781605904,15924.66,43947017df75
3a262bf4-dabc-4b6c-ae5c-8ef0a985d45f,Islamabad,F-7,plot,2284.59,78051277.53,,,2023-09-04,33.71186062389775,73.10172258460044,34164.24,ca4e94a4496a
3475fc5a-f9e2-468e-88e0-16937204bd6f,Karachi,North Nazimabad,house,2663.6,29651477.65,5,3,2023-09-22,24.786229361832568,67.04177999618477,11132.11,d8cef61f76d1
d3206664-1953-441c-9365-5fcfccb0d162,Islamabad,F-7,plot,3846.89,123630510.49,,,2025-01-04,33.638521878015176,73.16683819493103,32137.78,da870c925335
bb20192c-b079-47b0-8d50-624adaad970d,Islamabad,F-7,house,1426.28,39779638.25,2,2,2025-08-15,33.618427708226626,72.8842838332557,27890.48,ddedda566df4
2df3f2ed-bbc7-41f7-b5d6-8ea00054bbea,Lahore,DHA Phase 1,commercial,2851.36,59940165.91,,,2025-09-10,31.60020356629732,74.18291709996865,21021.61,4048e7336c44
442564c9-dd14-4c1f-9816-efc7e18e0b71,Lahore,DHA Phase 5,house,2167.0,57252161.17,4,2,2023-10-27,31.500651570161157,74.1736043204431,26420.01,0724a0f44259
a46a7eb8-c833-4565-97b9-b45c9fdf31f6,Karachi,Federal B Area,house,2817.16,29499152.2,5,4,2026-01-01,24.915421370615483,66.99176001046432,10471.24,94016a5233bd
03443253-57d2-41f1-a7d6-d3fbd6818281,Karachi,Gulshan-e-Iqbal,house,1125.45,16368586.79,3,3,2023-12-26,25.050395840147914,66.92555080146629,14544.04,7728b5c1102e
70071b3f-84f8-4d76-9b8c-0757b3f78525,Islamabad,F-11,house,2190.02,45896218.6,5,2,2023-11-08,33.837379668275965,72.90078229064946,20956.99,6dfb5f386dd5
c772bcb6-7234-48ff-a575-cc3be65ffe28,Islamabad,PWD Housing Society,apartment,1018.35,12914124.41,4,3,2024-02-08,33.617824937249196,73.11998046209763,12681.42,dcd2d420bc1e
82dc08de-ba85-4935-b478-27b251b1738c,Islamabad,G-10,plot,1935.63,34291853.65,,,2023-08-30,33.73733884904475,73.07643861038574,17716.12,6f2879a95d44
79ad6a74-5e89-4ebb-8c97-fb482ed04689,Islamabad,Bahria Town,apartment,937.13,15789341.01,3,2,2024-11-08,33.66077539027678,73.19165460540349,16848.61,42805edfa7fa
be3ccbc0-b36f-4b92-a892-4e8f611e983e,Islamabad,G-8,apartment,1478.14,31620317.39,2,2,2024-05-02,33.79504257991239,73.0837858964342,21391.96,569f5543e92d
b4277dae-d64c-452d-beab-ba24fe86c691,Islamabad,E-11,plot,3635.99,55560120.04,,,2024-09-12,33.61286561033383,73.12341028109145,15280.6,eccd5579e195
ae52847f-2132-4e9d-a4b6-51e2faeef664,Lahore,Paragon City,apartment,1523.59,25934073.64,4,1,2025-09-21,31.403032606269203,74.45498133946491,17021.69,fabf15443730
edc497eb-2846-48c9-b121-e1c35a94c989,Karachi,Clifton,house,2911.63,86478768.23,4,3,2023-06-20,24.938609681996528,67.07437178948486,29701.15,154b69347c79
4603a0f0-3440-4f60-9b52-98c16cca2bd6,Lahore,Gulberg,house,3858.5,102743091.62,5,3,2023-12-01,31.545070353167038,74.25887010448157,26627.73,8fce5b1e048e
4836873c-52ca-43e3-bb0d-ba82a4f44ab8,Islamabad,G-10,apartment,867.45,14538785.3,2,2,2024-04-19,33.57551752369728,72.90230150120655,16760.37,d8a0db99f89d
7ef64e86-6df4-406a-ad0d-7681105c2603,Lahore,Wapda Town,plot,2436.33,30754751.9,,,2025-10-14,31.621471458559583,74.42919812747925,12623.39,a4086c10999c
b272cdbd-881d-4799-8030-0800e4b8df4e,Islamabad,PWD Housing Society,house,3637.12,50944973.33,4,4,2025-09-15,33.8119716282243,73.11248570902164,14006.95,14490cab08f3
405d10e9-fee8-4aa7-ad48-c6487e510e77,Lahore,Johar Town,house,2139.6,26236126.62,5,4,2025-05-29,31.424715411785446,74.35832673668435,12262.16,74722b828f74
a95f3e82-082d-45a1-8e59-28049b8f5435,Islamabad,F-7,house,2958.8,86950962.38,3,3,2024-02-01,33.65073453139521,73.2275082412597,29387.24,7bcb86b419f8
d38dd42d-1f76-4118-8195-57634aad94b5,Lahore,DHA Phase 1,apartment,1314.18,29604583.13,4,1,2023-12-28,31.666864649653604,74.53184143567447,22527.04,f8d6b1170860
27682141-2554-4ffd-9c1f-0f3f67b7740d,Lahore,Valencia Town,house,2498.34,30555360.7,5,3,2025-07-17,31.354668928351966,74.51360838561708,12230.27,1d53786befcf
14380067-8ba6-424b-a45a-e2139fb838e3,Islamabad,G-8,apartment,1043.27,24270767.23,4,1,2024-05-01,33.792352175913784,73.2381056988573,23264.13,63b0c6cfde96
5ca4e7b3-2670-4042-86e6-fc1f717659e9,Lahore,Gulberg,house,1585.12,41410465.03,4,3,2026-03-19,31.579733470030614,74.51736393533011,26124.5,cc2157d958c3
708cd22a-f294-4a03-90fb-2fca6a86a300,Lahore,Iqbal Town,apartment,1307.69,12837165.19,2,3,2024-09-22,31.715575437746264,74.20826838901816,9816.67,57105a980b9b
5f2bcbd3-546b-46c4-b7a4-6ce6902ba173,Lahore,Gulberg,plot,1620.66,39786217.45,,,2023-07-18,31.558064891213178,74.20426110791126,24549.39,f3f36916822c
00a9b729-fe3d-49c1-8e63-d2f90bb72b78,Lahore,Garden Town,apartment,1341.25,22033626.7,2,1,2025-05-15,31.70328662179785,74.38053814521868,16427.68,88edf70920cb
efa085c7-13bf-4b61-9cbb-fe3e0777f9b4,Islamabad,DHA Phase 2,house,2540.73,52261444.6,3,3,2025-10-11,33.6082101469806,73.08514529208381,20569.46,32a78e443163
1b45ac9d-25ab-46f2-87df-098c631e3ea3,Lahore,Paragon City,plot,2669.07,38464270.48,,,2025-11-15,31.531258248728133,74.20232580747276,14411.11,b1b7185ad966
063d05c2-82d9-4844-85cf-f98eab8fffb5,Karachi,Federal B Area,house,3013.42,26815796.79,7,5,2024-07-15,24.849939106977057,66.8068132311118,8898.79,6a30ebc7c239
89b79a41-5ffc-44bf-9542-6a81c8e42ce6,Islamabad,G-8,apartment,1029.73,21543261.49,2,3,2024-08-07,33.83975279428095,72.9321141643265,20921.27,f099ef42b99f
602b6341-a48a-4444-bf0e-863bf3876c0b,Islamabad,Bahria Town,house,2691.95,43918325.81,4,3,2024-05-04,33.50927529466558,73.04359784236796,16314.69,d3b47fc40ea2
12dc397c-1ba7-405c-bd90-304fe9f937f2,Lahore,Askari 10,apartment,566.09,9534968.25,2,1,2024-07-11,31.358925624954665,74.4448006419379,16843.56,b447c59bc009
cf510f10-0e61-4104-9fcd-91c2faf8c953,Lahore,Wapda Town,house,3452.73,42344582.14,5,3,2025-09-22,31.592703837874463,74.40640038220802,12264.09,2a9ac09ee593
fd8c231a-5f9c-4fdf-b66f-c06daacb2c66,Lahore,DHA Phase 1,house,2437.06,41631747.35,3,3,2024-08-20,31.36865686602756,74.4439844021354,17082.77,880bc32a402d
ef0e84e7-ffde-4912-846a-edc6899515ac,Lahore,Bahria Town Lahore,house,2932.94,42776518.92,5,2,2026-02-24,31.625389169201117,74.18215930717933,14584.86,7a64a5e88512
25aa4a87-bdf1-4d45-b9a7-2a6cc7b7be29,Lahore,Paragon City,apartment,1063.83,17617705.24,4,2,2024-10-20,31.628489527065565,74.21771898895213,16560.64,68a2dcf4b8b0
40ac7c27-e80f-4036-83fb-35862f34e336,Islamabad,G-9,plot,2755.85,46968963.52,,,2025-07-04,33.573758436657975,72.98772213978674,17043.37,e43236031dd7
2c5c89db-a9ae-4d73-a3bc-d0621e3a2c5a,Karachi,Scheme 33,house,2609.75,30542872.32,4,3,2026-03-07,24.953497618020762,67.15828951644608,11703.37,7d8e865a590f
6f98a6ed-1e7d-44d3-b0ac-ee818447d0da,Lahore,Valencia Town,house,2335.17,26794622.24,4,4,2025-07-31,31.550884831765774,74.519890686053,11474.38,5a0d78ed3195
284ceff0-258e-4dde-92a7-abd86a22e258,Islamabad,G-8,house,3871.36,79622588.81,7,6,2024-07-20,33.83657034515507,73.04801267172274,20567.08,903347bc64ac
4c48d47a-1779-4198-9769-c3cbe7347f67,Lahore,DHA Phase 5,commercial,3242.2,83474728.19,,,2024-01-21,31.411221445073476,74.29599887438717,25746.32,6ec4d9432862
a49c0040-ebfd-4975-a27b-c4016a4731a1,Lahore,Iqbal Town,apartment,804.64,7939184.58,1,1,2025-02-06,31.62872755111266,74.18199152322528,9866.75,c2a57aa58941
a43373ce-5001-456e-a571-096ec6224510,Lahore,Paragon City,house,2461.43,37720442.79,4,2,2025-01-08,31.569438164183296,74.22135116714186,15324.61,c70dfc42abcb
c5359aaf-a111-4aec-a8b5-bd7086c4b642,Karachi,Malir Cantt,plot,3532.82,56854709.32,,,2025-01-15,24.91011569756807,66.82569415681019,16093.29,e0df0d641976
ea670f24-344e-487f-9bbc-371b6e06ca21,Islamabad,G-7,house,2667.26,55736443.48,4,4,2024-05-25,33.82189595802829,72.85459589971445,20896.52,991899b8907e
260ff590-e949-4825-964a-852efcc5fee2,Karachi,DHA Phase 8,house,2944.7,65288391.91,5,4,2025-03-29,24.681295844066092,67.01651969655215,22171.49,47a2a1087b57
44a4a2f2-3a4b-4ef9-b735-578e2e1a96e9,Karachi,Korangi,house,2106.99,18588493.09,4,4,2024-05-26,24.663425104826917,67.1363523138191,8822.3,9d14bc1354db
ad6d44b7-db2a-4578-83af-894caa3c096e,Islamabad,G-6,commercial,2156.78,47057481.47,,,2024-12-19,33.65427062079024,73.21938732637614,21818.4,001675440fe0
1d71e981-338c-442b-8b88-04cc00fb6c73,Lahore,Valencia Town,commercial,4296.91,55727113.76,,,2024-07-09,31.51890580420046,74.51059679509714,12969.11,b2b07705742e
96cd1910-3745-45a1-a409-393a85a93dde,Islamabad,E-11,apartment,807.93,13506941.23,2,1,2024-05-21,33.621376002473525,73.04680956789288,16717.96,b1de45e6e43f
614ff2a1-6b76-42b5-8f68-fe380115373c,Karachi,Shah Faisal Colony,apartment,1372.68,11290480.02,2,2,2024-07-18,24.6654143658865,67.2005976896164,8225.14,efda7d05102c
ac97f004-c0df-4f50-9bb0-fdd21caabffb,Karachi,PECHS,house,2852.63,44380883.07,4,2,2024-02-06,24.677341056648412,67.10974585943977,15557.88,bc5ce271b9c3
bfa70fe8-738b-46c8-bd80-e18b7396f92d,Karachi,Federal B Area,commercial,6291.88,72061135.24,,,2025-12-07,24.841288964718405,66.94894963498415,11453.04,6675d85c6a68
3358247d-286a-47ed-89b3-234275257693,Lahore,Valencia Town,house,1601.45,20357391.37,2,2,2024-06-23,31.40623300092531,74.4797513472897,12711.85,34e81f1983a7
d5885047-41e8-4f4b-b96e-13595836f68f,Lahore,Cantt,plot,2915.41,56665335.97,,,2023-08-10,31.425586342611282,74.42186313728668,19436.49,3305d570a81c
a7179748-e324-4aaf-b7ed-108d2ed998f6,Lahore,Paragon City,house,1605.02,24753761.23,3,3,2026-03-19,31.32636726150165,74.21969849564412,15422.71,c235ba7ce78c
bfd54ece-6b1b-446a-b838-c973a9eb54a8,Karachi,Korangi,house,1756.92,17192622.26,4,1,2025-01-29,24.975028813148526,67.02002915952045,9785.66,a8ca425075cb
55cf5dd8-3b81-47f1-9f4c-aeeb7abc95ba,Lahore,DHA Phase 6,apartment,1088.96,23335254.18,4,2,2024-01-04,31.44799061297303,74.40684774489799,21428.94,f86dc499845d
1cc3f3f4-9bb4-41cd-8b96-73490972736a,Karachi,Korangi,house,2747.66,27614218.46,3,4,2025-11-15,24.959132339950717,66.80833732182496,10050.09,d1ee6657d961
7323b4f4-c68d-4a5b-911e-4ee39bb65f2d,Karachi,Korangi,house,3838.34,38492538.16,6,5,2025-06-27,24.684084663771397,66.88045651795343,10028.43,645ae737d319
975ab4e1-6173-4c60-9182-5577823d09b7,Karachi,DHA Phase 6,commercial,2151.44,54242305.01,,,2025-11-09,24.71247856421514,67.15166311001452,25212.09,280b94176832
e2ff045d-678e-4758-a8ea-c4b410541384,Islamabad,G-10,apartment,998.16,19057331.57,4,1,2023-09-27,33.63028992876087,72.87793908386598,19092.46,da8305312ace
d56e73ff-f590-455a-8cad-44adad7d2e75,Lahore,Lake City,house,3624.71,56327718.67,6,3,2024-06-07,31.36272362068319,74.53877884253018,15539.92,1d5863f660ac
e50a8489-6572-4b44-a2a2-f2672038f1ac,Lahore,Garden Town,apartment,1020.01,18022929.34,4,1,2024-07-06,31.48045339530492,74.4081782424731,17669.37,912c94fc23b4
17136fa1-4ce7-40e0-9d7f-d65f185782e6,Karachi,Gulistan-e-Jauhar,apartment,933.19,9999197.35,3,2,2025-05-30,24.73130792726232,66.99857899076648,10715.07,a558ac0cb737
5d2ce2b4-5d7d-4437-a501-a80b947887f7,Lahore,Valencia Town,house,2228.43,29621059.52,4,3,2025-12-28,31.352468958924447,74.40960467484807,13292.34,6ea5171f37b6
ff21bddc-d5db-4782-8c4d-e666f4791919,Islamabad,F-8,apartment,1373.81,40212407.64,3,3,2023-08-05,33.60392403651425,72.96793515476112,29270.72,1e8f3f0a2990
21afbb7f-0ddd-46a6-a64e-43e03e3c920e,Lahore,DHA Phase 5,plot,1641.41,32591821.78,,,2023-07-21,31.69731834077146,74.15928761562408,19855.99,c539f19d9d38
4bc223e1-b318-4f7f-97c9-074cbb3d3b36,Lahore,Cantt,apartment,1014.01,21892885.49,3,3,2023-08-10,31.68007007698614,74.52366559653284,21590.4,c78e479e28ef
2e6adae2-2309-4dce-8fd2-d54770fd84a1,Karachi,Malir Cantt,plot,4544.67,68831601.42,,,2025-02-16,24.74373167824179,66.98966213258706,15145.57,c16a54c0c930
25465b3e-190e-4b1d-b78d-f0e4f0ed0bd3,Karachi,Korangi,apartment,822.62,6435102.47,2,2,2024-05-01,24.838837735395433,67.10529010889285,7822.69,73a549c287e6
922a408d-be7b-49ea-a5a0-a2cb1c3ee363,Karachi,Malir Cantt,apartment,1261.57,19908378.65,3,3,2024-03-21,24.812537703379153,66.94258661347318,15780.64,89e6938d23a4
9a73db88-91f6-4cdd-9464-1516acc0b75b,Karachi,DHA Phase 5,apartment,843.85,18680354.03,1,2,2026-03-25,25.048496585634947,66.81385967837508,22137.06,bee2225aafb9
4c53b896-3d7b-4456-a7fe-88aae2184a36,Islamabad,G-6,house,3864.08,93790124.46,7,4,2024-03-19,33.800672263000905,73.0015047907321,24272.3,78db5530dd01
bc2252a6-d496-46e7-aa2c-7ecd2497f008,Islamabad,Bahria Town,house,2955.93,39871876.14,4,4,2025-05-06,33.770941449441224,73.22287646797523,13488.78,bbb32a6ca4f6
4786b992-6fba-4942-9912-29d513aed6d5,Karachi,DHA Phase 8,plot,3175.81,54433000.79,,,2026-03-02,24.69606562533196,67.17253218492093,17139.88,a025d6e7cced
cbd57191-4a26-4473-b0c2-2e288f84c041,Lahore,Wapda Town,apartment,1332.97,16049054.27,4,1,2025-09-27,31.55533656369912,74.16783555801085,12040.07,98a3e9b061c7
f3978404-37e3-462b-8632-8134c358b409,Lahore,DHA Phase 5,apartment,1081.36,23818993.62,4,2,2024-04-21,31.572475027929794,74.36647946063806,22026.89,0e8a923d3d12
50f1be9d-206a-47e0-890f-5ae887942027,Islamabad,DHA Phase 2,house,1997.31,32479652.46,5,4,2023-09-02,33.54867742786771,72.99013562331875,16261.7,20bb4221cf4e
b0bc2328-be20-472f-822c-5446be1fb87d,Lahore,Garden Town,house,3674.17,61125064.63,6,3,2025-08-13,31.355315685898546,74.18494625203452,16636.43,9636e8a7d8da
5c2eb7d1-f18a-40b6-8748-13612b482993,Karachi,Scheme 33,house,2452.32,23569651.71,4,2,2024-08-28,24.754849839652014,67.18028514491466,9611.16,b886f1261c19
39b2c6d6-9050-4bdc-a118-58a67763ec34,Lahore,Model Town,house,3529.5,75534300.11,6,5,2025-12-07,31.39023938550603,74.31692108805967,21400.85,c07f1123f1ac
f06bd96c-218f-489f-ae13-45781d889c07,Karachi,Bahria Town Karachi,house,3658.33,60498715.29,5,5,2025-04-30,24.70811752209649,67.1495858885163,16537.25,3325774ff4f6
172614ac-8cd3-4bd9-9917-0e0cc7044909,Islamabad,G-9,plot,3197.2,67426372.56,,,2024-08-02,33.547856851383486,72.85426418386618,21089.19,31261c065509
c23afa10-7fcd-41f4-a14f-6d9e5ea5de3f,Islamabad,F-10,house,2588.28,73320391.92,5,4,2024-01-08,33.69585046398733,73.22854477504842,28327.84,2d9e9a581800
2b3e8461-eb9f-4efc-ac1e-b6ed45fadc5d,Islamabad,G-8,house,2842.94,56498788.55,3,3,2023-12-11,33.60106508461631,72.95396706627362,19873.37,5bdbcb8f8a0b
503b0386-0c55-4001-9290-71f74cbba3ff,Lahore,Cantt,apartment,911.28,19756666.73,4,3,2024-03-26,31.62185392648337,74.18305918449423,21680.13,04eb5c390c87
7d69cb74-3614-4146-87be-29b0bfedff08,Karachi,DHA Phase 5,apartment,1331.44,31170957.51,2,3,2023-05-15,24.91701074893729,66.89662553739312,23411.46,c868a3bd00a0
a32b4d7a-2c35-4871-883b-7765e7064b1c,Lahore,Garden Town,commercial,5909.32,111103052.51,,,2026-04-05,31.359270834000817,74.41066675555545,18801.33,7f21b17df52b
d72a5e75-6014-4282-a77e-33e857dee6a2,Islamabad,G-6,plot,4670.34,115506622.72,,,2024-07-19,33.73301204090649,73.19615098751888,24731.95,6d39f85bed8e
74bf7203-08c2-41cf-be3d-e3c60c1b0dc4,Karachi,DHA Phase 8,house,3058.54,64373570.82,7,3,2025-04-05,24.97781291661188,66.9008929528155,21047.16,c00a2c9fd3b2
6b968d2f-dae5-4ae8-a2b7-8c9dec5e2b0c,Islamabad,G-10,plot,2119.78,40099084.58,,,2025-10-02,33.596423957299265,72.87362501038321,18916.63,d913958a46ac
d0c65377-d07a-4312-a0b0-6302a614db98,Islamabad,DHA Phase 2,apartment,1430.14,23550356.29,2,3,2023-08-16,33.7038425500457,73.04098879776772,16467.17,1fae3e34463a
8b20576e-076c-4b9d-a22d-a88ae4f4fe57,Islamabad,DHA Phase 2,house,2607.27,40786229.65,4,2,2024-07-17,33.872039505927894,73.00859007708178,15643.27,d62efff7b32e
9cef1798-2df5-4385-9946-42ea4fe14c45,Lahore,Valencia Town,house,4323.92,54582631.55,6,5,2023-05-27,31.323698612177452,74.26693241278306,12623.41,0629d8a839ec
65714109-8cdd-4430-8e89-250954200c5e,Islamabad,F-11,apartment,891.87,22360249.28,1,1,2023-07-20,33.66450319892601,73.20998982023364,25071.2,28bf8aaaec69
015e0fc3-2fcd-454d-ad59-82dc8cee5640,Islamabad,Bahria Town,house,3319.58,48245225.93,6,5,2024-10-25,33.83410246620958,72.8738426384987,14533.53,c15c674e7cf0
485bce39-ce28-4d39-92df-f620f30212f3,Islamabad,G-6,apartment,1170.91,29010300.55,4,2,2025-04-15,33.8385310045554,73.08283601443624,24775.86,514fb8006c14
baff6e09-fd9c-46df-8590-4af51ed6092f,Karachi,DHA Phase 8,house,3154.51,59343875.51,5,6,2024-01-10,24.92031152483307,67.17590765752975,18812.39,04ab93b583df
8b4f2c99-2c22-4cdf-a3d4-18edd7435c57,Karachi,Korangi,house,2367.5,24440965.12,4,3,2024-11-06,24.75180799842705,66.95902269577367,10323.53,04c604980366
f09439fa-9ae0-4af8-b465-e17acee9ea54,Karachi,DHA Phase 5,house,2486.98,50749166.97,5,4,2025-06-18,24.83225067696366,67.12646970857354,20405.94,f730c0945851
0b28c720-9609-49d1-b9c0-693d4b730bff,Islamabad,DHA Phase 2,plot,2869.13,53787585.36,,,2025-04-27,33.71542115600781,73.21369823273268,18747.0,ca4e763a3f30
02b04684-6bf8-4836-9d6a-a5057eeb0c56,Islamabad,F-8,commercial,1871.17,53875337.7,,,2024-09-06,33.631331758371175,73.04846757572973,28792.33,d1be7145ac4c
273f0396-1869-492c-8aaf-552974ac3b10,Karachi,PECHS,apartment,1125.73,14667028.15,2,3,2023-05-06,24.874280069666032,67.19112751337573,13028.9,911015072d0a
14df3b41-b5f6-4e61-b419-bc7290ec804f,Lahore,DHA Phase 5,house,2027.72,41688932.1,4,2,2024-03-22,31.42809963731873,74.55641636182908,20559.51,d4ef753d2abe
f4a5c51e-7e5b-44ca-a3de-575d23bd25fd,Islamabad,F-7,house,1131.37,38089596.48,4,2,2024-03-18,33.705770435246706,73.13295037568808,33666.79,d0608eba037c
3034752a-2c00-483f-b262-f847ef5667af,Islamabad,F-6,house,4147.57,118469255.77,5,5,2023-10-26,33.70801503876046,72.93005268782483,28563.53,a141beea73e7
7a971f4d-5418-440f-886d-db449ae4e496,Karachi,DHA Phase 6,house,3176.12,64636310.85,5,6,2025-07-02,24.92386132425925,67.01524510363576,20350.71,42cd2b180211
f8c693dc-b463-4867-878e-8c55701e305f,Lahore,Valencia Town,plot,2497.18,29613052.37,,,2024-07-03,31.40708840584932,74.40767637094571,11858.6,d79dae40819e
6e335cc0-c223-4445-8ca6-a82921d44276,Lahore,Garden Town,house,2642.74,44443136.6,3,3,2025-03-10,31.478589058768232,74.20274443270559,16817.07,48d52da9c1d8
6fda7d09-be1c-4b77-8c8e-cff53af3d6c1,Islamabad,G-6,apartment,1072.82,27873306.96,4,3,2023-06-13,33.83204013991827,73.10245395899031,25981.35,cea711dfd35c
622e7f68-5d07-46d7-8ab2-6220ff9870ec,Karachi,PECHS,plot,3237.64,55254149.49,,,2023-06-25,24.79403864074579,66.91139085937542,17066.18,006dc5ec82f2
423bfc91-f161-4903-8eed-583c6297ee1b,Lahore,Gulberg,apartment,1130.88,25448271.93,4,2,2023-11-09,31.42711790662099,74.38602864878426,22503.07,7151bdcc55e5
4913db2f-284c-4380-986f-84e26bf652ea,Islamabad,F-7,plot,2104.64,67275369.53,,,2025-11-02,33.679745593021146,73.22518283886315,31965.26,c6d72bdeaed8
02c5ab38-385a-40d2-9e93-674bbd5ef719,Lahore,Lake City,house,3385.13,49570078.24,4,6,2025-04-06,31.46491210489174,74.50809174038103,14643.48,db3f750c04ad
56cb33c8-5938-4f1d-9374-dfeda2ad0539,Karachi,Nazimabad,apartment,722.75,6818773.1,1,1,2024-06-25,25.0191499249844,66.93998463242306,9434.48,4b1af235f6ab
f1eda13c-9627-44c2-ba71-a328291d9c10,Karachi,North Nazimabad,house,2709.91,31616988.14,4,4,2025-01-27,24.691314759340244,66.88032137714248,11667.17,edf5d30f9726
618d7b17-8181-44fa-a4af-cb9539f84d31,Islamabad,Bahria Town,apartment,1154.91,19286140.39,3,3,2024-04-02,33.812872508108484,73.17681958194228,16699.26,42ae84b64ad8
bbc2b1aa-931d-4a34-a0f7-2b3873a548a7,Islamabad,G-6,apartment,1198.29,24956955.38,2,1,2025-08-26,33.800461693263195,73.01286542562093,20827.14,f6fdcd666381
92a7b6d6-6789-47c9-a21a-6798f8055d19,Islamabad,DHA Phase 2,plot,1840.52,36015212.83,,,2024-12-26,33.80422286791045,72.9252251643239,19567.96,037d7216dedb
3397092a-b77f-449f-8053-cee3babc7666,Karachi,Clifton,apartment,1281.38,36133641.2,2,1,2026-01-04,24.78417831110155,67.11700115987885,28199.01,fd327da01218
375c185a-e2a2-4881-a74f-40f5668fcdbd,Islamabad,E-11,plot,1696.87,27486304.07,,,2025-02-12,33.71992340169409,73.23068306929284,16198.24,8eac9896bb1b
a8f195f0-8651-417f-b864-86ee2625ca79,Lahore,Paragon City,house,3456.02,45236965.08,6,4,2024-05-21,31.468692630364984,74.2879549939186,13089.32,d69638bd9079
cb1455cc-6982-4244-b2cf-6b10f3fd5b9c,Islamabad,PWD Housing Society,house,1641.15,22541101.3,4,3,2025-03-21,33.73668768611028,73.18009916983324,13734.94,646e51da4286
006f8eb8-a66c-4625-9302-86ce427b44e5,Islamabad,Bahria Town,house,2386.02,32504079.82,5,3,2025-06-23,33.592879745467755,73.15017828187008,13622.72,7fca93518890
7e20ed70-9e97-4ab3-99b8-dfbc08a4904f,Karachi,Shah Faisal Colony,house,2323.68,22124064.48,3,4,2024-01-06,24.68845738550522,67.05942013524913,9521.13,7037c46c7fba
